,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"y_rep[1,1]",0.630875,0.00557114,0.482598,0.0,0.0,1.0,1.0,7574.53,7574.53,72.9253,0.999839
"y_rep[1,2]",0.890625,,0.312129,0.0,0.0,1.0,1.0,8023.92,8023.92,77.2519,0.999875
"y_rep[1,3]",0.90525,,0.292888,0.0,0.0,1.0,1.0,7985.44,7985.44,76.8814,1.00009
"y_rep[1,4]",0.739875,0.0048821,0.43873,0.0,0.0,1.0,1.0,8081.13,8081.13,77.8027,0.999717
"y_rep[1,5]",0.731375,0.00492823,0.443272,0.0,0.0,1.0,1.0,8096.01,8096.01,77.9459,0.999772
"y_rep[1,6]",0.38075,0.00538704,0.485602,0.0,0.0,0.0,1.0,8129.04,8129.04,78.2639,0.999951
"y_rep[1,7]",0.354125,0.00531172,0.478277,0.0,0.0,0.0,1.0,8142.02,8142.02,78.3889,0.999729
"y_rep[1,8]",0.45175,0.00571684,0.497698,0.0,0.0,0.0,1.0,7624.83,7624.83,73.4095,0.999973
"y_rep[1,9]",0.1555,,0.362403,0.0,0.0,0.0,1.0,,,,
"y_rep[1,10]",0.314875,0.0052195,0.464495,0.0,0.0,0.0,1.0,7929.1,7929.1,76.339,0.999944
"y_rep[2,1]",0.6345,0.0053723,0.4816,0.0,0.0,1.0,1.0,8049.95,8049.95,77.5025,1.00011
"y_rep[2,2]",0.8885,,0.31477,0.0,0.0,1.0,1.0,8140.19,8140.19,78.3713,0.999609
"y_rep[2,3]",0.907625,,0.289573,0.0,0.0,1.0,1.0,,,,
"y_rep[2,4]",0.74225,,0.437423,0.0,0.0,1.0,1.0,,,,
"y_rep[2,5]",0.739625,,0.438867,0.0,0.0,1.0,1.0,,,,
"y_rep[2,6]",0.369375,0.0056069,0.482666,0.0,0.0,0.0,1.0,7511.69,7511.69,72.3202,1.00004
"y_rep[2,7]",0.3545,0.00537188,0.478391,0.0,0.0,0.0,1.0,7942.27,7942.27,76.4658,0.999705
"y_rep[2,8]",0.4605,0.00560993,0.498468,0.0,0.0,0.0,1.0,7906.5,7906.5,76.1214,0.999655
"y_rep[2,9]",0.1525,0.00397985,0.359527,0.0,0.0,0.0,1.0,8193.13,8193.13,78.881,0.999859
"y_rep[2,10]",0.311625,0.00531789,0.463186,0.0,0.0,0.0,1.0,7615.76,7615.76,73.3222,0.999939
"y_rep[3,1]",0.635625,,0.481285,0.0,0.0,1.0,1.0,7768.9,7768.9,74.7966,0.999808
"y_rep[3,2]",0.889875,,0.313065,0.0,0.0,1.0,1.0,,,,
"y_rep[3,3]",0.9105,,0.285482,0.0,0.0,1.0,1.0,,,,
"y_rep[3,4]",0.73675,,0.440424,0.0,0.0,1.0,1.0,7985.26,7985.26,76.8796,0.999661
"y_rep[3,5]",0.73075,,0.443598,0.0,0.0,1.0,1.0,7173.37,7173.37,69.0631,1.00047
"y_rep[3,6]",0.37225,0.00535261,0.483435,0.0,0.0,0.0,1.0,8161.63,8161.63,78.5777,1.00007
"y_rep[3,7]",0.359625,0.00556161,0.47992,0.0,0.0,0.0,1.0,7461.74,7461.74,71.8393,1.00003
"y_rep[3,8]",0.45075,0.005702,0.4976,0.0,0.0,0.0,1.0,7648.91,7648.91,73.6414,1.00005
"y_rep[3,9]",0.152375,,0.359406,0.0,0.0,0.0,1.0,7622.47,7622.47,73.3868,0.999822
"y_rep[3,10]",0.326,0.00519792,0.468777,0.0,0.0,0.0,1.0,8150.92,8150.92,78.4746,1.00034
"y_rep[4,1]",0.63925,0.00547583,0.480248,0.0,0.0,1.0,1.0,7702.77,7702.77,74.1599,0.999976
"y_rep[4,2]",0.887,,0.316613,0.0,0.0,1.0,1.0,,,,
"y_rep[4,3]",0.914,,0.280382,0.0,0.0,1.0,1.0,8335.27,8335.27,80.2494,1.00024
"y_rep[4,4]",0.739875,0.00515833,0.43873,0.0,0.0,1.0,1.0,7305.82,7305.82,70.3382,0.999917
"y_rep[4,5]",0.73575,0.00493351,0.440961,0.0,0.0,1.0,1.0,8006.66,8006.66,77.0857,0.999791
"y_rep[4,6]",0.37625,0.00533605,0.484474,0.0,0.0,0.0,1.0,8252.53,8252.53,79.4529,1.00015
"y_rep[4,7]",0.36175,,0.480537,0.0,0.0,0.0,1.0,7394.74,7394.74,71.1943,0.999602
"y_rep[4,8]",0.454625,0.00564465,0.497968,0.0,0.0,0.0,1.0,7822.08,7822.08,75.3086,1.00087
"y_rep[4,9]",0.1585,0.0041082,0.365232,0.0,0.0,0.0,1.0,7909.94,7909.94,76.1545,1.00015
"y_rep[4,10]",0.326125,0.00533837,0.468823,0.0,0.0,0.0,1.0,7770.16,7770.16,74.8088,0.999667
"y_rep[5,1]",0.634625,,0.481565,0.0,0.0,1.0,1.0,7909.32,7909.32,76.1486,1.00004
"y_rep[5,2]",0.89325,,0.308814,0.0,0.0,1.0,1.0,,,,
"y_rep[5,3]",0.9055,,0.292541,0.0,0.0,1.0,1.0,7514.75,7514.75,72.3497,0.999737
"y_rep[5,4]",0.74525,0.00481695,0.435748,0.0,0.0,1.0,1.0,8216.41,8216.41,79.1051,1.00019
"y_rep[5,5]",0.73375,0.00500278,0.442024,0.0,0.0,1.0,1.0,7814.32,7814.32,75.2339,1.00002
"y_rep[5,6]",0.370875,0.00531952,0.483069,0.0,0.0,0.0,1.0,8255.0,8255.0,79.4766,0.999872
"y_rep[5,7]",0.354625,,0.478429,0.0,0.0,0.0,1.0,7911.42,7911.42,76.1688,0.999882
"y_rep[5,8]",0.463,0.00556941,0.49866,0.0,0.0,0.0,1.0,8029.22,8029.22,77.3029,0.999869
"y_rep[5,9]",0.155625,0.00404709,0.362522,0.0,0.0,0.0,1.0,8038.19,8038.19,77.3893,0.999703
"y_rep[5,10]",0.327125,0.00538163,0.469193,0.0,0.0,0.0,1.0,7615.28,7615.28,73.3176,1.00009
"y_rep[6,1]",0.630875,0.00544968,0.482598,0.0,0.0,1.0,1.0,7858.06,7858.06,75.6551,0.999814
"y_rep[6,2]",0.8855,0.00356391,0.318437,0.0,0.0,1.0,1.0,8009.37,8009.37,77.1117,0.999672
"y_rep[6,3]",0.90825,,0.288691,0.0,0.0,1.0,1.0,8166.48,8166.48,78.6244,1.00006
"y_rep[6,4]",0.74975,,0.433184,0.0,0.0,1.0,1.0,7663.68,7663.68,73.7836,1.00001
"y_rep[6,5]",0.728125,0.00523417,0.444954,0.0,0.0,1.0,1.0,7245.22,7245.22,69.7548,0.999945
"y_rep[6,6]",0.371625,0.00543441,0.483269,0.0,0.0,0.0,1.0,7910.41,7910.41,76.159,0.999868
"y_rep[6,7]",0.360125,0.00553821,0.480066,0.0,0.0,0.0,1.0,7517.88,7517.88,72.3799,1.00015
"y_rep[6,8]",0.449875,0.00556794,0.497512,0.0,0.0,0.0,1.0,8001.03,8001.03,77.0315,0.999977
"y_rep[6,9]",0.157625,0.00414118,0.364412,0.0,0.0,0.0,1.0,7753.58,7753.58,74.6491,0.999742
"y_rep[6,10]",0.320625,0.00559027,0.466746,0.0,0.0,0.0,1.0,7114.86,7114.86,68.4998,1.00041
"y_rep[7,1]",0.640375,0.00544236,0.47992,0.0,0.0,1.0,1.0,7786.02,7786.02,74.9614,0.999708
"y_rep[7,2]",0.890625,,0.312129,0.0,0.0,1.0,1.0,,,,
"y_rep[7,3]",0.904375,,0.294095,0.0,0.0,1.0,1.0,7899.67,7899.67,76.0556,1.00067
"y_rep[7,4]",0.7405,0.00488986,0.438388,0.0,0.0,1.0,1.0,8048.49,8048.49,77.4884,0.999875
"y_rep[7,5]",0.73975,0.00497928,0.438798,0.0,0.0,1.0,1.0,7761.22,7761.22,74.7227,0.999873
"y_rep[7,6]",0.366375,0.00533188,0.481844,0.0,0.0,0.0,1.0,8166.66,8166.66,78.6261,1.00021
"y_rep[7,7]",0.35725,0.00544841,0.479219,0.0,0.0,0.0,1.0,7747.4,7747.4,74.5897,1.00021
"y_rep[7,8]",0.43825,0.00561579,0.496203,0.0,0.0,0.0,1.0,7822.25,7822.25,75.3103,1.00018
"y_rep[7,9]",0.156375,,0.363233,0.0,0.0,0.0,1.0,7867.63,7867.63,75.7472,0.999951
"y_rep[7,10]",0.3265,0.00524137,0.468962,0.0,0.0,0.0,1.0,8011.76,8011.76,77.1348,0.999966
"y_rep[8,1]",0.637625,,0.480716,0.0,0.0,1.0,1.0,8129.66,8129.66,78.2699,0.999987
"y_rep[8,2]",0.89575,,0.305604,0.0,0.0,1.0,1.0,,,,
"y_rep[8,3]",0.9075,0.00317154,0.289749,0.0,0.0,1.0,1.0,8374.71,8374.71,80.6291,0.999907
"y_rep[8,4]",0.737875,0.00505151,0.439818,0.0,0.0,1.0,1.0,7541.64,7541.64,72.6087,1.00036
"y_rep[8,5]",0.73525,0.00500166,0.441228,0.0,0.0,1.0,1.0,7799.41,7799.41,75.0903,1.0002
"y_rep[8,6]",0.368375,0.00534209,0.482394,0.0,0.0,0.0,1.0,8172.15,8172.15,78.679,1.00023
"y_rep[8,7]",0.353875,0.00532705,0.478201,0.0,0.0,0.0,1.0,8071.35,8071.35,77.7085,0.999885
"y_rep[8,8]",0.455375,0.00555649,0.498036,0.0,0.0,0.0,1.0,8043.19,8043.19,77.4374,0.9998
"y_rep[8,9]",0.149625,,0.356726,0.0,0.0,0.0,1.0,,,,
"y_rep[8,10]",0.322375,0.00514033,0.467415,0.0,0.0,0.0,1.0,8314.31,8314.31,80.0476,1.001
"y_rep[9,1]",0.637875,0.00540908,0.480645,0.0,0.0,1.0,1.0,7901.44,7901.44,76.0727,1.00008
"y_rep[9,2]",0.893375,,0.308655,0.0,0.0,1.0,1.0,6945.33,6945.33,66.8675,1.00001
"y_rep[9,3]",0.901875,,0.297502,0.0,0.0,1.0,1.0,,,,
"y_rep[9,4]",0.7435,,0.436728,0.0,0.0,1.0,1.0,,,,
"y_rep[9,5]",0.739875,0.00499043,0.43873,0.0,0.0,1.0,1.0,7737.05,7737.05,74.49,1.00004
"y_rep[9,6]",0.3715,,0.483236,0.0,0.0,0.0,1.0,7982.69,7982.69,76.855,0.999928
"y_rep[9,7]",0.348875,0.00527315,0.476644,0.0,0.0,0.0,1.0,8182.71,8182.71,78.7807,0.999862
"y_rep[9,8]",0.44525,0.00569792,0.497024,0.0,0.0,0.0,1.0,7625.79,7625.79,73.4188,0.99963
"y_rep[9,9]",0.146,,0.353128,0.0,0.0,0.0,1.0,,,,
"y_rep[9,10]",0.31675,,0.465238,0.0,0.0,0.0,1.0,7859.32,7859.32,75.6672,0.999698
"y_rep[10,1]",0.6395,0.00528174,0.480176,0.0,0.0,1.0,1.0,8275.49,8275.49,79.674,1.00003
"y_rep[10,2]",0.89075,,0.311972,0.0,0.0,1.0,1.0,7065.68,7065.68,68.0262,1.00073
"y_rep[10,3]",0.9045,,0.293923,0.0,0.0,1.0,1.0,,,,
"y_rep[10,4]",0.741625,,0.437769,0.0,0.0,1.0,1.0,8195.56,8195.56,78.9044,1.00029
"y_rep[10,5]",0.735125,,0.441294,0.0,0.0,1.0,1.0,,,,
"y_rep[10,6]",0.37775,0.00540373,0.484855,0.0,0.0,0.0,1.0,8096.21,8096.21,77.9478,0.999709
"y_rep[10,7]",0.36125,0.0053353,0.480393,0.0,0.0,0.0,1.0,8112.39,8112.39,78.1037,1.00015
"y_rep[10,8]",0.453375,0.00561233,0.497852,0.0,0.0,0.0,1.0,7876.99,7876.99,75.8373,0.999802
"y_rep[10,9]",0.14875,0.00395348,0.355864,0.0,0.0,0.0,1.0,8109.51,8109.51,78.0759,0.999751
"y_rep[10,10]",0.322875,0.00516638,0.467605,0.0,0.0,0.0,1.0,8201.21,8201.21,78.9588,0.999808
"y_rep[11,1]",0.632875,0.00555151,0.482051,0.0,0.0,1.0,1.0,7564.63,7564.63,72.83,1.00007
"y_rep[11,2]",0.888625,,0.314616,0.0,0.0,1.0,1.0,,,,
"y_rep[11,3]",0.905875,,0.292021,0.0,0.0,1.0,1.0,,,,
"y_rep[11,4]",0.742375,0.0049709,0.437354,0.0,0.0,1.0,1.0,7746.62,7746.62,74.5821,1.00017
"y_rep[11,5]",0.73275,0.00488237,0.442552,0.0,0.0,1.0,1.0,8226.55,8226.55,79.2027,0.999882
"y_rep[11,6]",0.373125,,0.483665,0.0,0.0,0.0,1.0,7820.87,7820.87,75.297,1.0004
"y_rep[11,7]",0.35125,,0.477391,0.0,0.0,0.0,1.0,8112.11,8112.11,78.1009,0.999774
"y_rep[11,8]",0.455,,0.498002,0.0,0.0,0.0,1.0,7793.77,7793.77,75.036,1.00007
"y_rep[11,9]",0.160625,,0.367208,0.0,0.0,0.0,1.0,7841.19,7841.19,75.4926,0.999937
"y_rep[11,10]",0.324875,0.00534745,0.468357,0.0,0.0,0.0,1.0,7692.76,7692.76,74.0636,0.999882
"y_rep[12,1]",0.635625,0.00542193,0.481285,0.0,0.0,1.0,1.0,7881.77,7881.77,75.8833,1.00034
"y_rep[12,2]",0.885625,0.0035824,0.318286,0.0,0.0,1.0,1.0,7917.3,7917.3,76.2254,1.00011
"y_rep[12,3]",0.90825,,0.288691,0.0,0.0,1.0,1.0,,,,
"y_rep[12,4]",0.746,0.00487061,0.435325,0.0,0.0,1.0,1.0,7996.84,7996.84,76.9911,1.0006
"y_rep[12,5]",0.72425,0.00494863,0.446919,0.0,0.0,1.0,1.0,8171.65,8171.65,78.6742,0.999647
"y_rep[12,6]",0.36775,0.00537932,0.482223,0.0,0.0,0.0,1.0,8044.89,8044.89,77.4538,0.999776
"y_rep[12,7]",0.354625,0.00526553,0.478429,0.0,0.0,0.0,1.0,8289.36,8289.36,79.8075,1.0001
"y_rep[12,8]",0.45,0.00564636,0.497525,0.0,0.0,0.0,1.0,7799.85,7799.85,75.0946,0.999822
"y_rep[12,9]",0.149125,0.00394718,0.356234,0.0,0.0,0.0,1.0,8150.66,8150.66,78.4721,0.999932
"y_rep[12,10]",0.316625,0.00512349,0.465189,0.0,0.0,0.0,1.0,8252.74,8252.74,79.4549,0.99985
"y_rep[13,1]",0.638375,0.00551284,0.480501,0.0,0.0,1.0,1.0,7641.95,7641.95,73.5743,0.999906
"y_rep[13,2]",0.892125,,0.310242,0.0,0.0,1.0,1.0,8014.96,8014.96,77.1656,0.999641
"y_rep[13,3]",0.90525,,0.292888,0.0,0.0,1.0,1.0,7874.22,7874.22,75.8106,1.00024
"y_rep[13,4]",0.734125,,0.441826,0.0,0.0,1.0,1.0,,,,
"y_rep[13,5]",0.741625,0.004948,0.437769,0.0,0.0,1.0,1.0,7857.36,7857.36,75.6483,0.999896
"y_rep[13,6]",0.37,0.00537293,0.482834,0.0,0.0,0.0,1.0,8085.05,8085.05,77.8405,0.999912
"y_rep[13,7]",0.3555,0.0053808,0.478694,0.0,0.0,0.0,1.0,7926.61,7926.61,76.315,1.0
"y_rep[13,8]",0.446625,0.00562757,0.497174,0.0,0.0,0.0,1.0,7804.51,7804.51,75.1395,0.999731
"y_rep[13,9]",0.15675,0.00407449,0.363588,0.0,0.0,0.0,1.0,7973.35,7973.35,76.765,0.999609
"y_rep[13,10]",0.329625,0.00526838,0.470106,0.0,0.0,0.0,1.0,7977.15,7977.15,76.8016,0.999644
"y_rep[14,1]",0.645,0.0056759,0.478543,0.0,0.0,1.0,1.0,7145.09,7145.09,68.7908,0.999751
"y_rep[14,2]",0.89475,0.00345039,0.306894,0.0,0.0,1.0,1.0,7920.61,7920.61,76.2572,0.99966
"y_rep[14,3]",0.908125,0.00320207,0.288867,0.0,0.0,1.0,1.0,8147.73,8147.73,78.4439,0.999675
"y_rep[14,4]",0.739375,,0.439003,0.0,0.0,1.0,1.0,,,,
"y_rep[14,5]",0.738125,,0.439682,0.0,0.0,1.0,1.0,,,,
"y_rep[14,6]",0.372125,0.00557258,0.483402,0.0,0.0,0.0,1.0,7599.67,7599.67,73.1673,0.999813
"y_rep[14,7]",0.353625,0.00529847,0.478124,0.0,0.0,0.0,1.0,8148.37,8148.37,78.4501,0.999731
"y_rep[14,8]",0.457625,0.00574815,0.498232,0.0,0.0,0.0,1.0,7538.12,7538.12,72.5747,1.0004
"y_rep[14,9]",0.1475,,0.354626,0.0,0.0,0.0,1.0,8210.83,8210.83,79.0514,1.00002
"y_rep[14,10]",0.3265,0.00518853,0.468962,0.0,0.0,0.0,1.0,8241.95,8241.95,79.351,0.999876
"y_rep[15,1]",0.636,0.00548313,0.481179,0.0,0.0,1.0,1.0,7731.25,7731.25,74.4341,1.00043
"y_rep[15,2]",0.888,,0.315386,0.0,0.0,1.0,1.0,7843.44,7843.44,75.5142,0.999859
"y_rep[15,3]",0.916375,,0.276842,0.0,0.0,1.0,1.0,7264.65,7264.65,69.9418,0.999798
"y_rep[15,4]",0.738625,0.00481801,0.439411,0.0,0.0,1.0,1.0,8321.79,8321.79,80.1197,1.00006
"y_rep[15,5]",0.7265,0.00504445,0.445783,0.0,0.0,1.0,1.0,7810.69,7810.69,75.199,0.999938
"y_rep[15,6]",0.368,0.00540484,0.482291,0.0,0.0,0.0,1.0,7980.97,7980.97,76.8384,0.999788
"y_rep[15,7]",0.36425,0.00525381,0.481249,0.0,0.0,0.0,1.0,8399.1,8399.1,80.864,0.999825
"y_rep[15,8]",0.45625,0.00572985,0.498113,0.0,0.0,0.0,1.0,7608.57,7608.57,73.253,0.999909
"y_rep[15,9]",0.154,0.00406534,0.360971,0.0,0.0,0.0,1.0,7902.96,7902.96,76.0873,1.00123
"y_rep[15,10]",0.3215,0.00531961,0.467081,0.0,0.0,0.0,1.0,7780.57,7780.57,74.9089,1.00036
"y_rep[16,1]",0.6315,0.00539781,0.482428,0.0,0.0,1.0,1.0,7991.28,7991.28,76.9377,0.99967
"y_rep[16,2]",0.8945,,0.307216,0.0,0.0,1.0,1.0,7519.18,7519.18,72.3924,0.999816
"y_rep[16,3]",0.908875,0.00323969,0.287805,0.0,0.0,1.0,1.0,7984.33,7984.33,76.8707,1.00017
"y_rep[16,4]",0.728,0.00500451,0.445018,0.0,0.0,1.0,1.0,7918.51,7918.51,76.237,1.00076
"y_rep[16,5]",0.740125,0.00492272,0.438593,0.0,0.0,1.0,1.0,7948.09,7948.09,76.5218,1.00018
"y_rep[16,6]",0.36975,0.00573037,0.482767,0.0,0.0,0.0,1.0,7289.97,7289.97,70.1856,0.999919
"y_rep[16,7]",0.350625,0.00545967,0.477196,0.0,0.0,0.0,1.0,7663.95,7663.95,73.7862,1.00009
"y_rep[16,8]",0.45625,0.00562662,0.498113,0.0,0.0,0.0,1.0,7859.37,7859.37,75.6677,0.999863
"y_rep[16,9]",0.15025,,0.357339,0.0,0.0,0.0,1.0,,,,
"y_rep[16,10]",0.3165,0.00530863,0.46514,0.0,0.0,0.0,1.0,7711.76,7711.76,74.2465,0.999936
"y_rep[17,1]",0.639,0.00539937,0.480321,0.0,0.0,1.0,1.0,7961.5,7961.5,76.6509,0.999891
"y_rep[17,2]",0.88925,,0.313842,0.0,0.0,1.0,1.0,8012.51,8012.51,77.142,0.999927
"y_rep[17,3]",0.907625,,0.289573,0.0,0.0,1.0,1.0,,,,
"y_rep[17,4]",0.74025,0.00488295,0.438525,0.0,0.0,1.0,1.0,8090.57,8090.57,77.8936,0.999881
"y_rep[17,5]",0.7315,0.00495128,0.443207,0.0,0.0,1.0,1.0,8022.91,8022.91,77.2422,0.999721
"y_rep[17,6]",0.375,0.00546484,0.484153,0.0,0.0,0.0,1.0,7866.81,7866.81,75.7393,0.99968
"y_rep[17,7]",0.360375,0.00540931,0.480139,0.0,0.0,0.0,1.0,7897.96,7897.96,76.0392,0.999766
"y_rep[17,8]",0.448125,0.00557084,0.497333,0.0,0.0,0.0,1.0,7974.57,7974.57,76.7768,1.00004
"y_rep[17,9]",0.152875,,0.359889,0.0,0.0,0.0,1.0,8055.58,8055.58,77.5567,1.0002
"y_rep[17,10]",0.32,0.00525467,0.466505,0.0,0.0,0.0,1.0,7940.46,7940.46,76.4484,0.99999
"y_rep[18,1]",0.636875,0.00551277,0.480931,0.0,0.0,1.0,1.0,7623.1,7623.1,73.3929,1.00008
"y_rep[18,2]",0.88775,,0.315694,0.0,0.0,1.0,1.0,7908.19,7908.19,76.1376,1.00024
"y_rep[18,3]",0.9025,0.00326336,0.296656,0.0,0.0,1.0,1.0,8269.18,8269.18,79.6132,1.00005
"y_rep[18,4]",0.75125,0.00486052,0.432316,0.0,0.0,1.0,1.0,7921.75,7921.75,76.2682,0.999924
"y_rep[18,5]",0.73675,0.00491947,0.440424,0.0,0.0,1.0,1.0,8032.22,8032.22,77.3318,1.00019
"y_rep[18,6]",0.35975,0.00534293,0.479957,0.0,0.0,0.0,1.0,8080.25,8080.25,77.7942,1.00002
"y_rep[18,7]",0.34875,0.00533696,0.476604,0.0,0.0,0.0,1.0,7986.24,7986.24,76.8891,1.00007
"y_rep[18,8]",0.449625,,0.497487,0.0,0.0,0.0,1.0,,,,
"y_rep[18,9]",0.150125,,0.357216,0.0,0.0,0.0,1.0,,,,
"y_rep[18,10]",0.325375,0.00532323,0.468544,0.0,0.0,0.0,1.0,7761.63,7761.63,74.7266,0.999683
"y_rep[19,1]",0.631375,0.00544272,0.482462,0.0,0.0,1.0,1.0,7861.28,7861.28,75.6861,1.00002
"y_rep[19,2]",0.890875,,0.311815,0.0,0.0,1.0,1.0,,,,
"y_rep[19,3]",0.90225,,0.296995,0.0,0.0,1.0,1.0,8089.91,8089.91,77.8872,0.999856
"y_rep[19,4]",0.745125,0.00484187,0.435818,0.0,0.0,1.0,1.0,8115.59,8115.59,78.1345,0.999795
"y_rep[19,5]",0.73525,,0.441228,0.0,0.0,1.0,1.0,,,,
"y_rep[19,6]",0.364125,0.00540089,0.481214,0.0,0.0,0.0,1.0,7945.8,7945.8,76.4997,1.00013
"y_rep[19,7]",0.36175,0.00528472,0.480537,0.0,0.0,0.0,1.0,8293.63,8293.63,79.8485,0.999786
"y_rep[19,8]",0.44475,0.00553985,0.496969,0.0,0.0,0.0,1.0,8046.14,8046.14,77.4658,0.999795
"y_rep[19,9]",0.158875,,0.365582,0.0,0.0,0.0,1.0,,,,
"y_rep[19,10]",0.315875,0.0052789,0.464892,0.0,0.0,0.0,1.0,7764.04,7764.04,74.7498,1.00011
"y_rep[20,1]",0.6435,0.00536793,0.478995,0.0,0.0,1.0,1.0,7971.49,7971.49,76.7471,1.00053
"y_rep[20,2]",0.890875,,0.311815,0.0,0.0,1.0,1.0,,,,
"y_rep[20,3]",0.901,,0.298681,0.0,0.0,1.0,1.0,7845.17,7845.17,75.5309,0.99978
"y_rep[20,4]",0.73275,0.0048499,0.442552,0.0,0.0,1.0,1.0,8337.96,8337.96,80.2754,1.00007
"y_rep[20,5]",0.726,,0.446037,0.0,0.0,1.0,1.0,,,,
"y_rep[20,6]",0.371375,0.0054592,0.483203,0.0,0.0,0.0,1.0,7870.88,7870.88,75.7784,1.00038
"y_rep[20,7]",0.353625,0.00531018,0.478124,0.0,0.0,0.0,1.0,8111.31,8111.31,78.0932,1.00005
"y_rep[20,8]",0.452,0.00550643,0.497722,0.0,0.0,0.0,1.0,8185.97,8185.97,78.812,1.00025
"y_rep[20,9]",0.154125,,0.361091,0.0,0.0,0.0,1.0,7312.04,7312.04,70.3981,0.99998
"y_rep[20,10]",0.315625,0.0053349,0.464793,0.0,0.0,0.0,1.0,7591.0,7591.0,73.0839,0.999923
"y_rep[21,1]",0.636125,0.00541892,0.481143,0.0,0.0,1.0,1.0,7889.72,7889.72,75.9599,1.00084
"y_rep[21,2]",0.891625,0.00361604,0.310873,0.0,0.0,1.0,1.0,7403.07,7403.07,71.2745,1.00042
"y_rep[21,3]",0.905875,,0.292021,0.0,0.0,1.0,1.0,8225.33,8225.33,79.191,1.00005
"y_rep[21,4]",0.742125,,0.437492,0.0,0.0,1.0,1.0,7499.22,7499.22,72.2002,1.0004
"y_rep[21,5]",0.74,0.00494848,0.438662,0.0,0.0,1.0,1.0,7871.64,7871.64,75.7857,0.999844
"y_rep[21,6]",0.37525,0.00556488,0.484218,0.0,0.0,0.0,1.0,7570.8,7570.8,72.8894,1.00015
"y_rep[21,7]",0.35,,0.476999,0.0,0.0,0.0,1.0,7802.84,7802.84,75.1233,0.999725
"y_rep[21,8]",0.452375,0.00557087,0.497758,0.0,0.0,0.0,1.0,7985.07,7985.07,76.8778,1.00069
"y_rep[21,9]",0.16,,0.366629,0.0,0.0,0.0,1.0,,,,
"y_rep[21,10]",0.317625,0.00533231,0.465582,0.0,0.0,0.0,1.0,7656.45,7656.45,73.714,1.00002
"y_rep[22,1]",0.6405,0.0052663,0.479884,0.0,0.0,1.0,1.0,8313.66,8313.66,80.0414,0.999759
"y_rep[22,2]",0.897875,,0.302832,0.0,0.0,1.0,1.0,,,,
"y_rep[22,3]",0.911625,,0.283857,0.0,0.0,1.0,1.0,7659.46,7659.46,73.743,1.00043
"y_rep[22,4]",0.7485,0.00485821,0.433902,0.0,0.0,1.0,1.0,7987.72,7987.72,76.9034,1.00064
"y_rep[22,5]",0.735625,,0.441027,0.0,0.0,1.0,1.0,,,,
"y_rep[22,6]",0.38725,0.00573549,0.487152,0.0,0.0,0.0,1.0,7259.57,7259.57,69.8929,1.00026
"y_rep[22,7]",0.35325,0.00543334,0.478009,0.0,0.0,0.0,1.0,7751.27,7751.27,74.6269,1.00012
"y_rep[22,8]",0.447625,0.00570176,0.49728,0.0,0.0,0.0,1.0,7614.47,7614.47,73.3098,0.999614
"y_rep[22,9]",0.15125,,0.358315,0.0,0.0,0.0,1.0,7920.76,7920.76,76.2586,0.999829
"y_rep[22,10]",0.321125,,0.466938,0.0,0.0,0.0,1.0,7759.89,7759.89,74.7098,1.00072
"y_rep[23,1]",0.64125,0.00520626,0.479664,0.0,0.0,1.0,1.0,8507.41,8507.41,81.9068,0.999697
"y_rep[23,2]",0.88775,,0.315694,0.0,0.0,1.0,1.0,,,,
"y_rep[23,3]",0.90425,0.00328681,0.294266,0.0,0.0,1.0,1.0,8023.58,8023.58,77.2486,1.00032
"y_rep[23,4]",0.734875,0.00499644,0.441427,0.0,0.0,1.0,1.0,7807.48,7807.48,75.1681,1.00052
"y_rep[23,5]",0.73125,0.00487054,0.443337,0.0,0.0,1.0,1.0,8289.54,8289.54,79.8092,0.999948
"y_rep[23,6]",0.3695,0.00541614,0.4827,0.0,0.0,0.0,1.0,7954.61,7954.61,76.5845,1.0001
"y_rep[23,7]",0.350875,,0.477274,0.0,0.0,0.0,1.0,7891.99,7891.99,75.9817,0.999873
"y_rep[23,8]",0.4575,0.00559367,0.498222,0.0,0.0,0.0,1.0,7933.21,7933.21,76.3785,1.0002
"y_rep[23,9]",0.15125,0.00414263,0.358315,0.0,0.0,0.0,1.0,7497.77,7497.77,72.1863,0.999704
"y_rep[23,10]",0.319875,0.00521554,0.466457,0.0,0.0,0.0,1.0,8018.46,8018.46,77.1993,0.999697
"y_rep[24,1]",0.625875,0.00555807,0.483926,0.0,0.0,1.0,1.0,7587.39,7587.39,73.0491,1.00015
"y_rep[24,2]",0.892625,0.00348278,0.309609,0.0,0.0,1.0,1.0,7909.61,7909.61,76.1513,0.999716
"y_rep[24,3]",0.90325,,0.295636,0.0,0.0,1.0,1.0,,,,
"y_rep[24,4]",0.737375,0.00493582,0.440088,0.0,0.0,1.0,1.0,7955.56,7955.56,76.5938,1.00037
"y_rep[24,5]",0.736,,0.440827,0.0,0.0,1.0,1.0,,,,
"y_rep[24,6]",0.369125,0.00529222,0.482598,0.0,0.0,0.0,1.0,8351.33,8351.33,80.4041,1.00002
"y_rep[24,7]",0.35475,0.00551336,0.478467,0.0,0.0,0.0,1.0,7546.62,7546.62,72.6566,0.999932
"y_rep[24,8]",0.455375,,0.498036,0.0,0.0,0.0,1.0,7854.75,7854.75,75.6231,0.999885
