,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"y_rep[99,7]",0.5375,0.00563022,0.498623,0.0,0.0,1.0,1.0,7855.58,7855.58,36.9612,0.999785
"y_rep[100,1]",0.4835,0.00563727,0.499759,0.0,0.0,0.0,1.0,7880.35,7880.35,37.0777,0.999932
"y_rep[100,2]",0.514,0.00561189,0.499835,0.0,0.0,1.0,1.0,7937.23,7937.23,37.3454,1.00049
"y_rep[100,3]",0.49375,0.00551682,0.499992,0.0,0.0,0.0,1.0,8335.67,8335.67,39.22,0.999579
"y_rep[100,4]",0.51275,0.00556425,0.499869,0.0,0.0,1.0,1.0,8081.55,8081.55,38.0244,0.999867
"y_rep[100,5]",0.42875,0.00550963,0.494928,0.0,0.0,0.0,1.0,8071.32,8071.32,37.9762,0.999979
"y_rep[100,6]",0.447,0.00556535,0.497214,0.0,0.0,0.0,1.0,8005.49,8005.49,37.6665,0.999749
"y_rep[100,7]",0.538375,0.0056484,0.498556,0.0,0.0,1.0,1.0,7804.9,7804.9,36.7227,0.999826
"y_rep[101,1]",0.4795,0.00556983,0.499611,0.0,0.0,0.0,1.0,8057.52,8057.52,37.9113,0.999877
"y_rep[101,2]",0.51775,0.0055145,0.499716,0.0,0.0,1.0,1.0,8215.09,8215.09,38.6527,1.00027
"y_rep[101,3]",0.496625,0.00552693,0.50002,0.0,0.0,0.0,1.0,8192.71,8192.71,38.5474,0.999627
"y_rep[101,4]",0.52775,0.00554798,0.499261,0.0,0.0,1.0,1.0,8100.85,8100.85,38.1152,1.00005
"y_rep[101,5]",0.431875,0.00566632,0.495368,0.0,0.0,0.0,1.0,7654.75,7654.75,36.0162,0.999827
"y_rep[101,6]",0.458,0.00584408,0.498264,0.0,0.0,0.0,1.0,7350.0,7350.0,34.5824,0.999704
"y_rep[101,7]",0.549,0.00570524,0.497624,0.0,0.0,1.0,1.0,7622.58,7622.58,35.8649,0.999633
"y_rep[102,1]",0.479875,0.00567884,0.499626,0.0,0.0,0.0,1.0,7782.51,7782.51,36.6174,0.999641
"y_rep[102,2]",0.532,0.00551282,0.499006,0.0,0.0,1.0,1.0,8205.5,8205.5,38.6076,0.99976
"y_rep[102,3]",0.485625,0.00570558,0.499825,0.0,0.0,0.0,1.0,7772.6,7772.6,36.5708,0.999626
"y_rep[102,4]",0.528,0.00558958,0.499247,0.0,0.0,1.0,1.0,8026.13,8026.13,37.7636,0.999704
"y_rep[102,5]",0.4435,0.00570045,0.496829,0.0,0.0,0.0,1.0,7595.99,7595.99,35.7398,0.999811
"y_rep[102,6]",0.44675,0.00559866,0.497187,0.0,0.0,0.0,1.0,7924.79,7924.79,37.2868,0.99983
"y_rep[102,7]",0.548375,0.00551043,0.497685,0.0,0.0,1.0,1.0,8182.67,8182.67,38.5002,0.999916
"y_rep[103,1]",0.48025,0.00549097,0.499641,0.0,0.0,0.0,1.0,8286.02,8286.02,38.9864,1.0002
"y_rep[103,2]",0.52075,0.00567547,0.4996,0.0,0.0,1.0,1.0,7783.14,7783.14,36.6203,1.0005
"y_rep[103,3]",0.477375,0.00570796,0.499519,0.0,0.0,0.0,1.0,7669.45,7669.45,36.0854,0.999676
"y_rep[103,4]",0.50425,0.00563097,0.500013,0.0,0.0,1.0,1.0,7883.25,7883.25,37.0914,0.999944
"y_rep[103,5]",0.431125,0.00564124,0.495264,0.0,0.0,0.0,1.0,7715.04,7715.04,36.2999,1.00065
"y_rep[103,6]",0.4415,0.00550821,0.496597,0.0,0.0,0.0,1.0,8131.73,8131.73,38.2605,1.00043
"y_rep[103,7]",0.54075,0.00562407,0.498368,0.0,0.0,1.0,1.0,7875.21,7875.21,37.0535,1.00024
"y_rep[104,1]",0.47575,,0.499443,0.0,0.0,0.0,1.0,8160.59,8160.59,38.3962,1.00058
"y_rep[104,2]",0.512625,0.00556616,0.499872,0.0,0.0,1.0,1.0,8073.96,8073.96,37.9887,0.999692
"y_rep[104,3]",0.484375,0.00564593,0.499787,0.0,0.0,0.0,1.0,7858.49,7858.49,36.9749,1.00043
"y_rep[104,4]",0.5055,0.00562606,0.500001,0.0,0.0,1.0,1.0,7908.13,7908.13,37.2084,1.00018
"y_rep[104,5]",0.427125,0.0056866,0.494692,0.0,0.0,0.0,1.0,7599.75,7599.75,35.7575,1.00017
"y_rep[104,6]",0.451125,0.00559999,0.497637,0.0,0.0,0.0,1.0,7900.19,7900.19,37.1711,0.99984
"y_rep[104,7]",0.534375,0.00560483,0.498848,0.0,0.0,1.0,1.0,7934.21,7934.21,37.3311,1.00009
"y_rep[105,1]",0.470625,0.00565849,0.499168,0.0,0.0,0.0,1.0,7791.98,7791.98,36.6619,1.00047
"y_rep[105,2]",0.5145,0.00569267,0.499821,0.0,0.0,1.0,1.0,7770.6,7770.6,36.5613,0.999933
"y_rep[105,3]",0.493125,0.00561435,0.499984,0.0,0.0,0.0,1.0,7944.46,7944.46,37.3794,1.00024
"y_rep[105,4]",0.516875,0.00576621,0.499746,0.0,0.0,1.0,1.0,7515.12,7515.12,35.3593,1.00002
"y_rep[105,5]",0.43625,,0.49595,0.0,0.0,0.0,1.0,7362.21,7362.21,34.6398,1.00015
"y_rep[105,6]",0.458875,0.00563856,0.498337,0.0,0.0,0.0,1.0,7816.11,7816.11,36.7754,1.00025
"y_rep[105,7]",0.54725,0.00558329,0.497794,0.0,0.0,1.0,1.0,7987.55,7987.55,37.5821,1.00032
"y_rep[106,1]",0.479375,0.00568494,0.499606,0.0,0.0,0.0,1.0,7733.88,7733.88,36.3885,1.00016
"y_rep[106,2]",0.51275,0.00564095,0.499869,0.0,0.0,1.0,1.0,7858.55,7858.55,36.9751,0.999976
"y_rep[106,3]",0.488875,,0.499907,0.0,0.0,0.0,1.0,7744.4,7744.4,36.4381,0.999798
"y_rep[106,4]",0.506125,0.00552214,0.499994,0.0,0.0,1.0,1.0,8205.88,8205.88,38.6094,0.999694
"y_rep[106,5]",0.425625,0.00550246,0.494468,0.0,0.0,0.0,1.0,8075.27,8075.27,37.9948,0.999853
"y_rep[106,6]",0.45825,0.005471,0.498285,0.0,0.0,0.0,1.0,8307.53,8307.53,39.0876,0.999801
"y_rep[106,7]",0.532,,0.499006,0.0,0.0,1.0,1.0,7523.79,7523.79,35.4001,1.0001
"y_rep[107,1]",0.47775,,0.499536,0.0,0.0,0.0,1.0,7477.52,7477.52,35.1824,0.999706
"y_rep[107,2]",0.51275,0.00613541,0.499869,0.0,0.0,1.0,1.0,6691.91,6691.91,31.486,0.999624
"y_rep[107,3]",0.497,0.00563765,0.500022,0.0,0.0,0.0,1.0,7873.4,7873.4,37.045,0.999831
"y_rep[107,4]",0.511125,0.00560678,0.499907,0.0,0.0,1.0,1.0,7962.31,7962.31,37.4634,0.999892
"y_rep[107,5]",0.433875,0.00556061,0.495639,0.0,0.0,0.0,1.0,7957.31,7957.31,37.4398,0.999831
"y_rep[107,6]",0.4455,0.00550681,0.497052,0.0,0.0,0.0,1.0,8208.14,8208.14,38.62,1.0006
"y_rep[107,7]",0.533125,0.00569897,0.498933,0.0,0.0,1.0,1.0,7707.75,7707.75,36.2656,1.00004
"y_rep[108,1]",0.485,0.00567703,0.499806,0.0,0.0,0.0,1.0,7763.26,7763.26,36.5268,1.00039
"y_rep[108,2]",0.52275,0.00553149,0.499513,0.0,0.0,1.0,1.0,8170.84,8170.84,38.4445,1.00012
"y_rep[108,3]",0.496,0.00574905,0.500015,0.0,0.0,0.0,1.0,7593.77,7593.77,35.7293,0.999879
"y_rep[108,4]",0.51525,0.00571498,0.499799,0.0,0.0,1.0,1.0,7701.64,7701.64,36.2369,0.99969
"y_rep[108,5]",0.442,,0.496656,0.0,0.0,0.0,1.0,8128.83,8128.83,38.2468,1.00006
"y_rep[108,6]",0.453125,0.00563828,0.497829,0.0,0.0,0.0,1.0,7840.6,7840.6,36.8907,1.00005
"y_rep[108,7]",0.536375,0.00558568,0.498706,0.0,0.0,1.0,1.0,7986.75,7986.75,37.5783,1.00009
"y_rep[109,1]",0.475125,0.00581659,0.499412,0.0,0.0,0.0,1.0,7431.92,7431.92,34.9678,1.0
"y_rep[109,2]",0.512625,0.00553373,0.499872,0.0,0.0,1.0,1.0,8167.8,8167.8,38.4302,0.99996
"y_rep[109,3]",0.484625,0.00559301,0.499795,0.0,0.0,0.0,1.0,8034.98,8034.98,37.8053,0.999623
"y_rep[109,4]",0.510375,0.00550304,0.499924,0.0,0.0,1.0,1.0,8264.05,8264.05,38.883,1.00006
"y_rep[109,5]",0.429375,0.00557739,0.495018,0.0,0.0,0.0,1.0,7881.07,7881.07,37.0811,1.00029
"y_rep[109,6]",0.448875,0.00557971,0.49741,0.0,0.0,0.0,1.0,8097.28,8097.28,38.0984,0.999906
"y_rep[109,7]",0.53075,0.00564681,0.499085,0.0,0.0,1.0,1.0,7818.97,7818.97,36.7889,0.999671
"y_rep[110,1]",0.4815,,0.499689,0.0,0.0,0.0,1.0,8319.71,8319.71,39.1449,1.00016
"y_rep[110,2]",0.511625,0.00564797,0.499896,0.0,0.0,1.0,1.0,7855.54,7855.54,36.961,0.999731
"y_rep[110,3]",0.49275,0.00555297,0.499979,0.0,0.0,0.0,1.0,8136.15,8136.15,38.2813,1.00001
"y_rep[110,4]",0.519125,,0.499665,0.0,0.0,1.0,1.0,7389.56,7389.56,34.7685,0.999906
"y_rep[110,5]",0.42725,,0.49471,0.0,0.0,0.0,1.0,8080.99,8080.99,38.0217,1.00023
"y_rep[110,6]",0.4615,0.00554935,0.498547,0.0,0.0,0.0,1.0,8078.28,8078.28,38.009,0.999814
"y_rep[110,7]",0.541375,,0.498316,0.0,0.0,1.0,1.0,7739.85,7739.85,36.4167,0.999809
"y_rep[111,1]",0.4765,0.00556882,0.499479,0.0,0.0,0.0,1.0,8080.97,8080.97,38.0216,0.999523
"y_rep[111,2]",0.513625,0.00566785,0.499846,0.0,0.0,1.0,1.0,7807.5,7807.5,36.7349,0.999711
"y_rep[111,3]",0.490875,0.00560784,0.499948,0.0,0.0,0.0,1.0,7947.47,7947.47,37.3935,0.999964
"y_rep[111,4]",0.5135,0.00556546,0.499849,0.0,0.0,1.0,1.0,8071.45,8071.45,37.9769,1.00057
"y_rep[111,5]",0.432,0.00582764,0.495385,0.0,0.0,0.0,1.0,7279.03,7279.03,34.2485,1.00008
"y_rep[111,6]",0.45275,0.0056895,0.497794,0.0,0.0,0.0,1.0,7665.86,7665.86,36.0685,0.999744
"y_rep[111,7]",0.545375,0.00557308,0.497968,0.0,0.0,1.0,1.0,8013.36,8013.36,37.7036,0.999768
"y_rep[112,1]",0.476625,0.00558352,0.499485,0.0,0.0,0.0,1.0,8018.58,8018.58,37.7281,1.00031
"y_rep[112,2]",0.51725,0.00553947,0.499734,0.0,0.0,1.0,1.0,8149.54,8149.54,38.3443,0.999646
"y_rep[112,3]",0.48875,0.00560894,0.499905,0.0,0.0,0.0,1.0,7987.12,7987.12,37.5801,0.999922
"y_rep[112,4]",0.508875,0.00559685,0.499952,0.0,0.0,1.0,1.0,7983.84,7983.84,37.5647,0.999806
"y_rep[112,5]",0.43475,,0.495755,0.0,0.0,0.0,1.0,8165.41,8165.41,38.419,0.999905
"y_rep[112,6]",0.443625,0.00549535,0.496843,0.0,0.0,0.0,1.0,8189.51,8189.51,38.5324,1.00037
"y_rep[112,7]",0.535875,0.00559284,0.498742,0.0,0.0,1.0,1.0,7961.0,7961.0,37.4572,1.00021
"y_rep[113,1]",0.47625,0.00563908,0.499467,0.0,0.0,0.0,1.0,7858.03,7858.03,36.9727,1.00027
"y_rep[113,2]",0.508125,0.00566735,0.499965,0.0,0.0,1.0,1.0,7847.56,7847.56,36.9235,0.999986
"y_rep[113,3]",0.482375,0.00567654,0.49972,0.0,0.0,0.0,1.0,7758.93,7758.93,36.5064,0.999568
"y_rep[113,4]",0.51175,0.00553634,0.499893,0.0,0.0,1.0,1.0,8156.05,8156.05,38.3749,1.00028
"y_rep[113,5]",0.430375,0.00555514,0.49516,0.0,0.0,0.0,1.0,7989.19,7989.19,37.5898,1.00028
"y_rep[113,6]",0.4505,0.00561381,0.497575,0.0,0.0,0.0,1.0,7864.53,7864.53,37.0033,0.999988
"y_rep[113,7]",0.549375,0.00566373,0.497587,0.0,0.0,1.0,1.0,7747.73,7747.73,36.4537,1.00002
"y_rep[114,1]",0.470875,0.00561763,0.499182,0.0,0.0,0.0,1.0,7953.72,7953.72,37.4229,0.999921
"y_rep[114,2]",0.513625,0.00562078,0.499846,0.0,0.0,1.0,1.0,7917.68,7917.68,37.2533,1.00043
"y_rep[114,3]",0.488625,0.00556392,0.499902,0.0,0.0,0.0,1.0,8096.62,8096.62,38.0953,0.999604
"y_rep[114,4]",0.51525,0.00553791,0.499799,0.0,0.0,1.0,1.0,8167.71,8167.71,38.4298,0.999889
"y_rep[114,5]",0.4335,0.00553281,0.495589,0.0,0.0,0.0,1.0,8031.8,8031.8,37.7903,1.00013
"y_rep[114,6]",0.443125,0.00555324,0.496786,0.0,0.0,0.0,1.0,8010.77,8010.77,37.6913,0.999729
"y_rep[114,7]",0.53925,0.00560041,0.498488,0.0,0.0,1.0,1.0,7943.27,7943.27,37.3738,0.999854
"y_rep[115,1]",0.477,0.00575958,0.499502,0.0,0.0,0.0,1.0,7577.87,7577.87,35.6545,0.999986
"y_rep[115,2]",0.527625,0.00565956,0.499267,0.0,0.0,1.0,1.0,7795.83,7795.83,36.6801,1.00021
"y_rep[115,3]",0.482,0.00562852,0.499707,0.0,0.0,0.0,1.0,7922.05,7922.05,37.2739,0.999915
"y_rep[115,4]",0.514,0.00560295,0.499835,0.0,0.0,1.0,1.0,7965.42,7965.42,37.478,1.00016
"y_rep[115,5]",0.43275,0.00567291,0.495488,0.0,0.0,0.0,1.0,7655.15,7655.15,36.0181,0.999613
"y_rep[115,6]",0.44525,0.00554891,0.497024,0.0,0.0,0.0,1.0,8079.02,8079.02,38.0125,1.00007
"y_rep[115,7]",0.5435,0.00580038,0.498135,0.0,0.0,1.0,1.0,7402.3,7402.3,34.8285,0.999962
"y_rep[116,1]",0.4855,0.00561092,0.499821,0.0,0.0,0.0,1.0,7941.34,7941.34,37.3647,1.00056
"y_rep[116,2]",0.5135,,0.499849,0.0,0.0,1.0,1.0,7958.85,7958.85,37.4471,0.999794
"y_rep[116,3]",0.48625,0.00559279,0.499842,0.0,0.0,0.0,1.0,7997.98,7997.98,37.6312,0.999715
"y_rep[116,4]",0.50775,0.00561333,0.499971,0.0,0.0,1.0,1.0,7937.6,7937.6,37.3471,1.0002
"y_rep[116,5]",0.431125,0.00563027,0.495264,0.0,0.0,0.0,1.0,7756.97,7756.97,36.4972,0.999904
"y_rep[116,6]",0.44975,,0.4975,0.0,0.0,0.0,1.0,7690.74,7690.74,36.1856,1.0002
"y_rep[116,7]",0.542625,,0.498211,0.0,0.0,1.0,1.0,7881.65,7881.65,37.0838,1.00014
"y_rep[117,1]",0.480125,0.0054599,0.499636,0.0,0.0,0.0,1.0,8376.19,8376.19,39.4107,1.00006
"y_rep[117,2]",0.511875,0.0056289,0.49989,0.0,0.0,1.0,1.0,7900.67,7900.67,37.1733,1.00002
"y_rep[117,3]",0.488625,0.00562152,0.499902,0.0,0.0,0.0,1.0,7919.36,7919.36,37.2612,0.999902
"y_rep[117,4]",0.509875,0.00562909,0.499934,0.0,0.0,1.0,1.0,7924.77,7924.77,37.2867,1.0
"y_rep[117,5]",0.42575,0.00569798,0.494487,0.0,0.0,0.0,1.0,7561.01,7561.01,35.5752,1.0001
"y_rep[117,6]",0.453125,0.00551106,0.497829,0.0,0.0,0.0,1.0,8169.54,8169.54,38.4384,0.999704
"y_rep[117,7]",0.532,0.00585035,0.499006,0.0,0.0,1.0,1.0,7300.5,7300.5,34.3495,0.999892
"y_rep[118,1]",0.4715,0.00564712,0.499218,0.0,0.0,0.0,1.0,7919.32,7919.32,37.2611,0.999955
"y_rep[118,2]",0.516625,0.00553988,0.499755,0.0,0.0,1.0,1.0,8150.52,8150.52,38.3489,1.00015
"y_rep[118,3]",0.49175,0.00556673,0.499963,0.0,0.0,0.0,1.0,8072.98,8072.98,37.9841,0.999895
"y_rep[118,4]",0.51175,0.00569163,0.499893,0.0,0.0,1.0,1.0,7721.22,7721.22,36.329,0.99984
"y_rep[118,5]",0.42625,0.00553006,0.494562,0.0,0.0,0.0,1.0,8037.74,8037.74,37.8182,0.999663
"y_rep[118,6]",0.461375,0.00549696,0.498537,0.0,0.0,0.0,1.0,8233.72,8233.72,38.7404,0.999886
"y_rep[118,7]",0.547875,0.005578,0.497734,0.0,0.0,1.0,1.0,7963.02,7963.02,37.4667,1.00016
"y_rep[119,1]",0.475,0.00556892,0.499406,0.0,0.0,0.0,1.0,8059.97,8059.97,37.9228,0.999688
"y_rep[119,2]",0.522875,0.00559633,0.499508,0.0,0.0,1.0,1.0,7983.16,7983.16,37.5614,0.999986
"y_rep[119,3]",0.475375,0.00566646,0.499424,0.0,0.0,0.0,1.0,7780.97,7780.97,36.6101,1.00029
"y_rep[119,4]",0.512,0.0056352,0.499887,0.0,0.0,1.0,1.0,7877.98,7877.98,37.0665,0.999813
"y_rep[119,5]",0.4285,0.00555352,0.494892,0.0,0.0,0.0,1.0,7948.01,7948.01,37.3961,0.999873
"y_rep[119,6]",0.44775,0.00552368,0.497294,0.0,0.0,0.0,1.0,8122.94,8122.94,38.2191,0.999699
"y_rep[119,7]",0.530875,0.00563849,0.499077,0.0,0.0,1.0,1.0,7841.72,7841.72,36.8959,0.999946
"y_rep[120,1]",0.480375,0.0056832,0.499646,0.0,0.0,0.0,1.0,7743.12,7743.12,36.432,0.99989
"y_rep[120,2]",0.5155,0.00560524,0.499791,0.0,0.0,1.0,1.0,7968.97,7968.97,37.4947,1.00005
"y_rep[120,3]",0.4905,0.00553332,0.499941,0.0,0.0,0.0,1.0,8178.65,8178.65,38.4812,1.00025
"y_rep[120,4]",0.505375,,0.500002,0.0,0.0,1.0,1.0,8054.19,8054.19,37.8956,0.999843
"y_rep[120,5]",0.428625,0.00551749,0.49491,0.0,0.0,0.0,1.0,8052.9,8052.9,37.8896,1.00005
"y_rep[120,6]",0.45425,0.0055875,0.497934,0.0,0.0,0.0,1.0,7953.01,7953.01,37.4196,0.999623
"y_rep[120,7]",0.545625,0.00556448,0.497945,0.0,0.0,1.0,1.0,8016.57,8016.57,37.7187,0.999733
"y_rep[121,1]",0.4845,0.00562463,0.499791,0.0,0.0,0.0,1.0,7904.1,7904.1,37.1894,0.99963
"y_rep[121,2]",0.5105,,0.499921,0.0,0.0,1.0,1.0,7972.19,7972.19,37.5098,0.999824
"y_rep[121,3]",0.494875,0.0056377,0.500005,0.0,0.0,0.0,1.0,7877.62,7877.62,37.0649,1.00006
"y_rep[121,4]",0.52325,0.00563428,0.49949,0.0,0.0,1.0,1.0,7865.54,7865.54,37.008,1.00015
"y_rep[121,5]",0.436375,0.00550607,0.495966,0.0,0.0,0.0,1.0,8118.08,8118.08,38.1962,0.999628
"y_rep[121,6]",0.448,0.00559286,0.49732,0.0,0.0,0.0,1.0,7911.83,7911.83,37.2258,0.999703
"y_rep[121,7]",0.5415,0.0055575,0.498306,0.0,0.0,1.0,1.0,8044.27,8044.27,37.849,0.999947
"y_rep[122,1]",0.47625,0.00563885,0.499467,0.0,0.0,0.0,1.0,7850.03,7850.03,36.9351,0.999764
"y_rep[122,2]",0.50975,0.00576601,0.499936,0.0,0.0,1.0,1.0,7530.43,7530.43,35.4313,1.00006
"y_rep[122,3]",0.481,,0.49967,0.0,0.0,0.0,1.0,8102.33,8102.33,38.1221,0.999823
"y_rep[122,4]",0.508875,0.00561781,0.499952,0.0,0.0,1.0,1.0,7928.02,7928.02,37.302,0.999942
"y_rep[122,5]",0.439625,,0.496372,0.0,0.0,0.0,1.0,7596.69,7596.69,35.7431,1.00001
"y_rep[122,6]",0.444625,0.00559249,0.496955,0.0,0.0,0.0,1.0,7899.97,7899.97,37.17,0.999655
"y_rep[122,7]",0.5485,0.00551834,0.497673,0.0,0.0,1.0,1.0,8139.96,8139.96,38.2992,0.999906
"y_rep[123,1]",0.47975,0.00562923,0.499621,0.0,0.0,0.0,1.0,7886.1,7886.1,37.1048,1.00061
"y_rep[123,2]",0.510875,0.00559313,0.499913,0.0,0.0,1.0,1.0,8035.47,8035.47,37.8076,1.00008
"y_rep[123,3]",0.479625,,0.499616,0.0,0.0,0.0,1.0,8156.14,8156.14,38.3753,0.999797
"y_rep[123,4]",0.50525,0.00549671,0.500004,0.0,0.0,1.0,1.0,8274.59,8274.59,38.9327,0.999616
"y_rep[123,5]",0.422625,0.00561741,0.494008,0.0,0.0,0.0,1.0,7747.47,7747.47,36.4525,0.999824
"y_rep[123,6]",0.43725,0.00559929,0.496078,0.0,0.0,0.0,1.0,7886.2,7886.2,37.1053,0.999693
"y_rep[123,7]",0.54,0.00558364,0.498429,0.0,0.0,1.0,1.0,7987.1,7987.1,37.58,0.999972
"y_rep[124,1]",0.4795,0.00579758,0.499611,0.0,0.0,0.0,1.0,7473.13,7473.13,35.1617,1.00019
"y_rep[124,2]",0.513625,0.00562245,0.499846,0.0,0.0,1.0,1.0,7915.02,7915.02,37.2408,0.999924
"y_rep[124,3]",0.492375,0.00569965,0.499973,0.0,0.0,0.0,1.0,7728.55,7728.55,36.3635,0.999919
"y_rep[124,4]",0.506875,,0.499984,0.0,0.0,1.0,1.0,7281.74,7281.74,34.2612,1.00076
"y_rep[124,5]",0.435625,0.00574474,0.49587,0.0,0.0,0.0,1.0,7476.21,7476.21,35.1762,1.00006
"y_rep[124,6]",0.450875,0.00585517,0.497612,0.0,0.0,0.0,1.0,7240.6,7240.6,34.0677,0.999719
"y_rep[124,7]",0.537625,0.00571915,0.498614,0.0,0.0,1.0,1.0,7594.09,7594.09,35.7309,1.00015
"y_rep[125,1]",0.47025,0.00562897,0.499145,0.0,0.0,0.0,1.0,7890.39,7890.39,37.125,1.00007
"y_rep[125,2]",0.518,0.00574252,0.499707,0.0,0.0,1.0,1.0,7594.98,7594.98,35.735,1.00023
"y_rep[125,3]",0.484375,0.00566249,0.499787,0.0,0.0,0.0,1.0,7820.35,7820.35,36.7954,0.99977
"y_rep[125,4]",0.51825,0.00577109,0.499698,0.0,0.0,1.0,1.0,7506.21,7506.21,35.3174,0.999999
"y_rep[125,5]",0.433125,0.0054227,0.495539,0.0,0.0,0.0,1.0,8367.22,8367.22,39.3685,0.999697
"y_rep[125,6]",0.447,0.00562883,0.497214,0.0,0.0,0.0,1.0,7803.66,7803.66,36.7169,1.00035
"y_rep[125,7]",0.535375,0.00569038,0.498778,0.0,0.0,1.0,1.0,7711.4,7711.4,36.2828,1.0002
"y_rep[126,1]",0.47,0.00553277,0.49913,0.0,0.0,0.0,1.0,8141.23,8141.23,38.3052,1.00021
"y_rep[126,2]",0.507125,0.0055165,0.49998,0.0,0.0,1.0,1.0,8221.29,8221.29,38.6819,1.00081
"y_rep[126,3]",0.474625,0.00555292,0.499387,0.0,0.0,0.0,1.0,8109.64,8109.64,38.1566,0.999864
"y_rep[126,4]",0.515,,0.499806,0.0,0.0,1.0,1.0,8013.97,8013.97,37.7064,0.999942
"y_rep[126,5]",0.447875,0.00560464,0.497307,0.0,0.0,0.0,1.0,7889.29,7889.29,37.1198,1.00003
"y_rep[126,6]",0.4435,0.00553225,0.496829,0.0,0.0,0.0,1.0,8065.52,8065.52,37.949,0.999675
"y_rep[126,7]",0.529,0.00560593,0.499189,0.0,0.0,1.0,1.0,7929.63,7929.63,37.3096,1.00031
"y_rep[127,1]",0.476125,0.00557188,0.499461,0.0,0.0,0.0,1.0,8038.34,8038.34,37.8211,1.00019
"y_rep[127,2]",0.508,0.00574454,0.499967,0.0,0.0,1.0,1.0,7581.56,7581.56,35.6719,0.999818
"y_rep[127,3]",0.488,0.00559331,0.499887,0.0,0.0,0.0,1.0,7992.23,7992.23,37.6041,1.00062
"y_rep[127,4]",0.514375,0.00563568,0.499825,0.0,0.0,1.0,1.0,7872.11,7872.11,37.039,1.00022
"y_rep[127,5]",0.426875,0.00546761,0.494655,0.0,0.0,0.0,1.0,8184.42,8184.42,38.5084,0.999812
"y_rep[127,6]",0.442125,0.00568976,0.49667,0.0,0.0,0.0,1.0,7627.45,7627.45,35.8878,1.00012
"y_rep[127,7]",0.5405,0.00553454,0.498388,0.0,0.0,1.0,1.0,8120.17,8120.17,38.2061,1.00009
"y_rep[128,1]",0.47025,0.0059039,0.499145,0.0,0.0,0.0,1.0,7176.99,7176.99,33.7683,1.00017
"y_rep[128,2]",0.518125,0.0055221,0.499703,0.0,0.0,1.0,1.0,8200.99,8200.99,38.5864,0.999663
"y_rep[128,3]",0.489375,,0.499918,0.0,0.0,0.0,1.0,7894.94,7894.94,37.1464,0.999909
"y_rep[128,4]",0.511375,0.00567395,0.499902,0.0,0.0,1.0,1.0,7787.16,7787.16,36.6392,0.999803
"y_rep[128,5]",0.433,0.00544641,0.495522,0.0,0.0,0.0,1.0,8286.84,8286.84,38.9903,0.999804
"y_rep[128,6]",0.449375,0.00562137,0.497462,0.0,0.0,0.0,1.0,7845.85,7845.85,36.9154,1.00024
"y_rep[128,7]",0.540875,0.00557679,0.498358,0.0,0.0,1.0,1.0,7989.77,7989.77,37.5926,0.999765
"y_rep[129,1]",0.4855,0.00562551,0.499821,0.0,0.0,0.0,1.0,7906.43,7906.43,37.2004,1.00028
"y_rep[129,2]",0.518125,0.00562285,0.499703,0.0,0.0,1.0,1.0,7908.73,7908.73,37.2112,0.999843
"y_rep[129,3]",0.495125,0.00561245,0.500007,0.0,0.0,0.0,1.0,7939.06,7939.06,37.3539,1.00026
"y_rep[129,4]",0.5185,0.00557005,0.499689,0.0,0.0,1.0,1.0,8052.95,8052.95,37.8898,0.999867
"y_rep[129,5]",0.421,0.00572362,0.49375,0.0,0.0,0.0,1.0,7476.8,7476.8,35.179,0.999732
"y_rep[129,6]",0.447875,0.00547528,0.497307,0.0,0.0,0.0,1.0,8252.74,8252.74,38.8298,0.999976
"y_rep[129,7]",0.538125,0.00551145,0.498576,0.0,0.0,1.0,1.0,8208.0,8208.0,38.6193,0.99981
"y_rep[130,1]",0.479375,,0.499606,0.0,0.0,0.0,1.0,8170.59,8170.59,38.4433,0.999698
"y_rep[130,2]",0.51675,0.00552685,0.499751,0.0,0.0,1.0,1.0,8180.49,8180.49,38.4899,0.99992
"y_rep[130,3]",0.4925,0.00569614,0.499975,0.0,0.0,0.0,1.0,7722.06,7722.06,36.3329,1.00034
"y_rep[130,4]",0.514,0.00556499,0.499835,0.0,0.0,1.0,1.0,8084.61,8084.61,38.0388,0.999797
"y_rep[130,5]",0.432875,,0.495505,0.0,0.0,0.0,1.0,8116.28,8116.28,38.1878,1.00035
"y_rep[130,6]",0.450125,0.00554588,0.497537,0.0,0.0,0.0,1.0,8065.23,8065.23,37.9476,1.00011
"y_rep[130,7]",0.53675,0.00566668,0.498679,0.0,0.0,1.0,1.0,7750.98,7750.98,36.469,0.999822
"y_rep[131,1]",0.48925,0.0055361,0.499916,0.0,0.0,0.0,1.0,8161.93,8161.93,38.4026,0.999616
"y_rep[131,2]",0.502125,0.0054953,0.500027,0.0,0.0,1.0,1.0,8287.81,8287.81,38.9949,1.00008
"y_rep[131,3]",0.48,0.005552,0.499631,0.0,0.0,0.0,1.0,8117.53,8117.53,38.1937,1.00024
"y_rep[131,4]",0.50675,0.00560209,0.499986,0.0,0.0,1.0,1.0,7970.17,7970.17,37.5003,0.999716
"y_rep[131,5]",0.4375,,0.496109,0.0,0.0,0.0,1.0,7885.36,7885.36,37.1013,0.999795
"y_rep[131,6]",0.442125,0.00548192,0.49667,0.0,0.0,0.0,1.0,8220.61,8220.61,38.6787,0.999928
