,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"y_rep[47,3]",0.503375,0.00581023,0.50002,0.0,0.0,1.0,1.0,7435.84,7435.84,1045.09,0.999991
"y_rep[47,4]",0.659375,,0.473949,0.0,0.0,1.0,1.0,8107.61,8107.61,1139.51,0.999822
"y_rep[47,5]",0.200375,,0.400306,0.0,0.0,0.0,1.0,,,,
"y_rep[47,6]",0.5015,0.00578776,0.500029,0.0,0.0,1.0,1.0,7501.69,7501.69,1054.35,0.999654
"y_rep[47,7]",0.503125,0.00551035,0.500021,0.0,0.0,1.0,1.0,8258.06,8258.06,1160.65,1.0001
"y_rep[48,1]",0.497,0.00545336,0.500022,0.0,0.0,0.0,1.0,8428.45,8428.45,1184.6,0.99976
"y_rep[48,2]",0.49275,0.00584951,0.499979,0.0,0.0,0.0,1.0,7352.65,7352.65,1033.4,1.00057
"y_rep[48,3]",0.503875,0.00552497,0.500016,0.0,0.0,1.0,1.0,8203.58,8203.58,1153.0,0.999603
"y_rep[48,4]",0.649,0.00528011,0.477313,0.0,0.0,1.0,1.0,8178.22,8178.22,1149.43,0.999898
"y_rep[48,5]",0.196,,0.396993,0.0,0.0,0.0,1.0,7963.72,7963.72,1119.29,1.00008
"y_rep[48,6]",0.504375,0.0055665,0.500012,0.0,0.0,1.0,1.0,8136.88,8136.88,1143.62,0.99993
"y_rep[48,7]",0.49425,0.00552309,0.499998,0.0,0.0,0.0,1.0,8207.91,8207.91,1153.61,0.999965
"y_rep[49,1]",0.50225,0.00563383,0.500026,0.0,0.0,1.0,1.0,7890.27,7890.27,1108.96,1.00013
"y_rep[49,2]",0.50325,0.00554281,0.500021,0.0,0.0,1.0,1.0,8149.1,8149.1,1145.34,1.00022
"y_rep[49,3]",0.503125,0.005529,0.500021,0.0,0.0,1.0,1.0,8187.78,8187.78,1150.78,0.999735
"y_rep[49,4]",0.65125,0.00530426,0.476604,0.0,0.0,1.0,1.0,8060.45,8060.45,1132.88,1.00001
"y_rep[49,5]",0.20025,0.00438624,0.400212,0.0,0.0,0.0,1.0,8314.72,8314.72,1168.62,1.0001
"y_rep[49,6]",0.507625,,0.499973,0.0,0.0,1.0,1.0,7995.21,7995.21,1123.71,1.0002
"y_rep[49,7]",0.509,0.00548274,0.49995,0.0,0.0,1.0,1.0,8322.45,8322.45,1169.7,1.00037
"y_rep[50,1]",0.4935,0.00542218,0.499989,0.0,0.0,0.0,1.0,8510.3,8510.3,1196.11,1.00027
"y_rep[50,2]",0.493125,0.00568365,0.499984,0.0,0.0,0.0,1.0,7832.19,7832.19,1100.8,1.00007
"y_rep[50,3]",0.5005,0.00562402,0.500031,0.0,0.0,1.0,1.0,7892.61,7892.61,1109.29,1.00006
"y_rep[50,4]",0.64525,0.00537087,0.478467,0.0,0.0,1.0,1.0,7937.92,7937.92,1115.66,1.0004
"y_rep[50,5]",0.20275,,0.402073,0.0,0.0,0.0,1.0,,,,
"y_rep[50,6]",0.506,0.00550337,0.499995,0.0,0.0,1.0,1.0,8271.92,8271.92,1162.6,1.00004
"y_rep[50,7]",0.498625,0.00559281,0.500029,0.0,0.0,0.0,1.0,8081.65,8081.65,1135.86,1.00029
"y_rep[51,1]",0.4945,0.00554817,0.500001,0.0,0.0,0.0,1.0,8170.91,8170.91,1148.41,1.00013
"y_rep[51,2]",0.511,0.00561196,0.49991,0.0,0.0,1.0,1.0,7952.92,7952.92,1117.77,0.999719
"y_rep[51,3]",0.498875,0.00558125,0.50003,0.0,0.0,0.0,1.0,8045.17,8045.17,1130.73,1.00036
"y_rep[51,4]",0.6465,0.0055426,0.478086,0.0,0.0,1.0,1.0,7458.62,7458.62,1048.3,0.999892
"y_rep[51,5]",0.199875,,0.399931,0.0,0.0,0.0,1.0,7820.02,7820.02,1099.09,0.999916
"y_rep[51,6]",0.498875,0.00558887,0.50003,0.0,0.0,0.0,1.0,8018.1,8018.1,1126.93,1.00005
"y_rep[51,7]",0.49925,0.00548938,0.500031,0.0,0.0,0.0,1.0,8300.08,8300.08,1166.56,1.00014
"y_rep[52,1]",0.493625,0.00556135,0.499991,0.0,0.0,0.0,1.0,8109.95,8109.95,1139.84,0.999775
"y_rep[52,2]",0.499125,0.00570655,0.50003,0.0,0.0,0.0,1.0,7781.54,7781.54,1093.68,1.00013
"y_rep[52,3]",0.501375,0.00541223,0.500029,0.0,0.0,1.0,1.0,8560.56,8560.56,1203.17,1.00018
"y_rep[52,4]",0.648,0.00528446,0.477624,0.0,0.0,1.0,1.0,8194.21,8194.21,1151.68,1.00018
"y_rep[52,5]",0.201125,,0.400866,0.0,0.0,0.0,1.0,7705.39,7705.39,1082.98,0.999926
"y_rep[52,6]",0.493,0.0056015,0.499982,0.0,0.0,0.0,1.0,7970.17,7970.17,1120.19,0.99985
"y_rep[52,7]",0.5025,0.00554984,0.500025,0.0,0.0,1.0,1.0,8130.9,8130.9,1142.78,0.999806
"y_rep[53,1]",0.501625,0.00546782,0.500029,0.0,0.0,1.0,1.0,8367.18,8367.18,1175.99,0.999792
"y_rep[53,2]",0.49725,0.0054658,0.500024,0.0,0.0,0.0,1.0,8388.82,8388.82,1179.03,0.999838
"y_rep[53,3]",0.497125,0.00556669,0.500023,0.0,0.0,0.0,1.0,8076.14,8076.14,1135.09,0.999823
"y_rep[53,4]",0.651125,0.00546588,0.476644,0.0,0.0,1.0,1.0,7634.51,7634.51,1073.02,0.999754
"y_rep[53,5]",0.19825,0.00449425,0.398706,0.0,0.0,0.0,1.0,7911.78,7911.78,1111.99,0.999775
"y_rep[53,6]",0.49825,0.00568279,0.500028,0.0,0.0,0.0,1.0,7761.47,7761.47,1090.86,0.999732
"y_rep[53,7]",0.501,0.00566439,0.50003,0.0,0.0,1.0,1.0,7842.82,7842.82,1102.29,0.999904
"y_rep[54,1]",0.502625,0.0056597,0.500024,0.0,0.0,1.0,1.0,7836.42,7836.42,1101.39,0.999737
"y_rep[54,2]",0.51025,0.00545604,0.499926,0.0,0.0,1.0,1.0,8406.69,8406.69,1181.55,0.999712
"y_rep[54,3]",0.499875,0.00570543,0.500031,0.0,0.0,0.0,1.0,7746.29,7746.29,1088.73,0.999956
"y_rep[54,4]",0.649375,,0.477196,0.0,0.0,1.0,1.0,8311.3,8311.3,1168.14,0.999539
"y_rep[54,5]",0.200875,0.0044611,0.40068,0.0,0.0,0.0,1.0,8108.2,8108.2,1139.59,0.999717
"y_rep[54,6]",0.50275,0.00548611,0.500024,0.0,0.0,1.0,1.0,8314.45,8314.45,1168.58,0.999987
"y_rep[54,7]",0.502875,0.00558593,0.500023,0.0,0.0,1.0,1.0,8020.18,8020.18,1127.22,0.999798
"y_rep[55,1]",0.492625,0.00561605,0.499977,0.0,0.0,0.0,1.0,7943.76,7943.76,1116.48,0.999882
"y_rep[55,2]",0.498625,0.00558357,0.500029,0.0,0.0,0.0,1.0,8031.15,8031.15,1128.76,0.999822
"y_rep[55,3]",0.49225,0.00547319,0.499971,0.0,0.0,0.0,1.0,8370.51,8370.51,1176.46,0.999862
"y_rep[55,4]",0.648875,0.00529211,0.477352,0.0,0.0,1.0,1.0,8150.39,8150.39,1145.52,0.999683
"y_rep[55,5]",0.193,0.00455213,0.394678,0.0,0.0,0.0,1.0,7587.19,7587.19,1066.37,0.99979
"y_rep[55,6]",0.49975,,0.500031,0.0,0.0,0.0,1.0,8212.8,8212.8,1154.29,0.999891
"y_rep[55,7]",0.498875,,0.50003,0.0,0.0,0.0,1.0,8143.47,8143.47,1144.55,1.00016
"y_rep[56,1]",0.495,,0.500006,0.0,0.0,0.0,1.0,8126.4,8126.4,1142.15,0.999771
"y_rep[56,2]",0.50025,0.0055024,0.500031,0.0,0.0,1.0,1.0,8266.63,8266.63,1161.86,0.999963
"y_rep[56,3]",0.501875,0.00550918,0.500028,0.0,0.0,1.0,1.0,8245.68,8245.68,1158.91,1.0
"y_rep[56,4]",0.64975,,0.477078,0.0,0.0,1.0,1.0,7577.6,7577.6,1065.02,0.99979
"y_rep[56,5]",0.19675,,0.397567,0.0,0.0,0.0,1.0,,,,
"y_rep[56,6]",0.4955,,0.500011,0.0,0.0,0.0,1.0,8109.47,8109.47,1139.77,1.00023
"y_rep[56,7]",0.495625,,0.500012,0.0,0.0,0.0,1.0,8096.15,8096.15,1137.9,1.00014
"y_rep[57,1]",0.509125,0.005478,0.499948,0.0,0.0,1.0,1.0,8333.55,8333.55,1171.27,0.999753
"y_rep[57,2]",0.504375,0.00543547,0.500012,0.0,0.0,1.0,1.0,8509.65,8509.65,1196.01,1.00001
"y_rep[57,3]",0.50725,0.00551979,0.499979,0.0,0.0,1.0,1.0,8207.82,8207.82,1153.59,0.99992
"y_rep[57,4]",0.654375,,0.475601,0.0,0.0,1.0,1.0,,,,
"y_rep[57,5]",0.20125,,0.40096,0.0,0.0,0.0,1.0,,,,
"y_rep[57,6]",0.5035,0.00559933,0.500019,0.0,0.0,1.0,1.0,8026.82,8026.82,1128.16,0.999945
"y_rep[57,7]",0.5085,0.00549355,0.499959,0.0,0.0,1.0,1.0,8305.86,8305.86,1167.37,0.999941
"y_rep[58,1]",0.501125,0.00548998,0.50003,0.0,0.0,1.0,1.0,8304.75,8304.75,1167.22,1.0001
"y_rep[58,2]",0.497625,0.00581253,0.500026,0.0,0.0,0.0,1.0,7454.02,7454.02,1047.65,0.999738
"y_rep[58,3]",0.496375,0.00559976,0.500018,0.0,0.0,0.0,1.0,8022.85,8022.85,1127.6,0.999953
"y_rep[58,4]",0.649875,0.00565299,0.477039,0.0,0.0,1.0,1.0,7229.42,7229.42,1016.08,1.00011
"y_rep[58,5]",0.20325,,0.402442,0.0,0.0,0.0,1.0,8180.22,8180.22,1149.71,1.00027
"y_rep[58,6]",0.492,0.00554528,0.499967,0.0,0.0,0.0,1.0,8133.48,8133.48,1143.15,0.999675
"y_rep[58,7]",0.492375,0.00554375,0.499973,0.0,0.0,0.0,1.0,8147.3,8147.3,1145.09,1.00077
"y_rep[59,1]",0.4985,0.00557449,0.500029,0.0,0.0,0.0,1.0,8098.4,8098.4,1138.21,0.999823
"y_rep[59,2]",0.49575,0.00562274,0.500013,0.0,0.0,0.0,1.0,7940.89,7940.89,1116.08,1.00005
"y_rep[59,3]",0.502125,0.00541491,0.500027,0.0,0.0,1.0,1.0,8573.46,8573.46,1204.98,0.999725
"y_rep[59,4]",0.6605,0.0052667,0.473569,0.0,0.0,1.0,1.0,8098.9,8098.9,1138.29,0.999841
"y_rep[59,5]",0.196875,0.00438901,0.397662,0.0,0.0,0.0,1.0,8219.13,8219.13,1155.18,0.999772
"y_rep[59,6]",0.49725,0.00547327,0.500024,0.0,0.0,0.0,1.0,8345.52,8345.52,1172.95,0.999785
"y_rep[59,7]",0.496625,,0.50002,0.0,0.0,0.0,1.0,8675.79,8675.79,1219.37,0.99983
"y_rep[60,1]",0.499875,,0.500031,0.0,0.0,0.0,1.0,8169.9,8169.9,1148.26,0.999621
"y_rep[60,2]",0.501875,0.00557728,0.500028,0.0,0.0,1.0,1.0,8058.39,8058.39,1132.59,1.00004
"y_rep[60,3]",0.500375,,0.500031,0.0,0.0,1.0,1.0,7982.68,7982.68,1121.95,0.999864
"y_rep[60,4]",0.65775,,0.474492,0.0,0.0,1.0,1.0,7889.28,7889.28,1108.82,1.00017
"y_rep[60,5]",0.2,0.00454897,0.400025,0.0,0.0,0.0,1.0,7768.64,7768.64,1091.87,1.00018
"y_rep[60,6]",0.502125,0.00559617,0.500027,0.0,0.0,1.0,1.0,8016.02,8016.02,1126.64,0.999945
"y_rep[60,7]",0.51125,0.00558079,0.499905,0.0,0.0,1.0,1.0,8022.98,8022.98,1127.61,0.99978
"y_rep[61,1]",0.49875,0.0054269,0.50003,0.0,0.0,0.0,1.0,8504.2,8504.2,1195.25,0.999972
"y_rep[61,2]",0.48975,0.00574938,0.499926,0.0,0.0,0.0,1.0,7615.59,7615.59,1070.36,0.999857
"y_rep[61,3]",0.49,0.00547369,0.499931,0.0,0.0,0.0,1.0,8365.73,8365.73,1175.79,1.00009
"y_rep[61,4]",0.653625,0.00528014,0.475844,0.0,0.0,1.0,1.0,8151.0,8151.0,1145.61,1.00013
"y_rep[61,5]",0.20125,0.00437603,0.40096,0.0,0.0,0.0,1.0,8405.92,8405.92,1181.44,1.00009
"y_rep[61,6]",0.49975,0.00540781,0.500031,0.0,0.0,0.0,1.0,8556.3,8556.3,1202.57,1.00058
"y_rep[61,7]",0.498125,0.00555843,0.500028,0.0,0.0,0.0,1.0,8098.94,8098.94,1138.29,0.999976
"y_rep[62,1]",0.499375,0.00561485,0.500031,0.0,0.0,0.0,1.0,7944.29,7944.29,1116.56,0.999792
"y_rep[62,2]",0.50375,0.00564725,0.500017,0.0,0.0,1.0,1.0,7849.56,7849.56,1103.24,0.999995
"y_rep[62,3]",0.508375,0.00558066,0.499961,0.0,0.0,1.0,1.0,8041.82,8041.82,1130.26,0.999722
"y_rep[62,4]",0.6505,0.00536697,0.476842,0.0,0.0,1.0,1.0,7918.52,7918.52,1112.93,0.999722
"y_rep[62,5]",0.196625,,0.397471,0.0,0.0,0.0,1.0,7485.71,7485.71,1052.1,0.999853
"y_rep[62,6]",0.495125,0.00561768,0.500007,0.0,0.0,0.0,1.0,7934.81,7934.81,1115.22,0.999741
"y_rep[62,7]",0.50275,0.00555902,0.500024,0.0,0.0,1.0,1.0,8109.33,8109.33,1139.75,1.00006
"y_rep[63,1]",0.48525,0.00591867,0.499814,0.0,0.0,0.0,1.0,7189.81,7189.81,1010.51,0.999682
"y_rep[63,2]",0.498875,,0.50003,0.0,0.0,0.0,1.0,8253.52,8253.52,1160.02,1.00001
"y_rep[63,3]",0.496875,0.00545937,0.500021,0.0,0.0,0.0,1.0,8412.28,8412.28,1182.33,0.999994
"y_rep[63,4]",0.644625,0.00543351,0.478657,0.0,0.0,1.0,1.0,7799.86,7799.86,1096.26,1.00013
"y_rep[63,5]",0.197375,0.00441278,0.398043,0.0,0.0,0.0,1.0,8149.87,8149.87,1145.45,1.00017
"y_rep[63,6]",0.49625,0.00555727,0.500017,0.0,0.0,0.0,1.0,8107.76,8107.76,1139.53,0.999783
"y_rep[63,7]",0.50225,0.00544659,0.500026,0.0,0.0,1.0,1.0,8430.65,8430.65,1184.91,1.00035
"y_rep[64,1]",0.495125,0.00541644,0.500007,0.0,0.0,0.0,1.0,8535.84,8535.84,1199.7,0.999812
"y_rep[64,2]",0.494,0.00555285,0.499995,0.0,0.0,0.0,1.0,8116.95,8116.95,1140.82,0.999809
"y_rep[64,3]",0.491125,0.00536106,0.499952,0.0,0.0,0.0,1.0,8701.36,8701.36,1222.96,0.999604
"y_rep[64,4]",0.646875,0.00533663,0.477971,0.0,0.0,1.0,1.0,8049.45,8049.45,1131.33,0.999752
"y_rep[64,5]",0.20425,,0.403178,0.0,0.0,0.0,1.0,8065.8,8065.8,1133.63,1.00011
"y_rep[64,6]",0.490625,0.00540496,0.499943,0.0,0.0,0.0,1.0,8566.01,8566.01,1203.94,0.99977
"y_rep[64,7]",0.493625,,0.499991,0.0,0.0,0.0,1.0,8269.46,8269.46,1162.26,0.999792
"y_rep[65,1]",0.48575,0.00550441,0.499828,0.0,0.0,0.0,1.0,8253.46,8253.46,1160.01,1.00046
"y_rep[65,2]",0.491125,,0.499952,0.0,0.0,0.0,1.0,8324.16,8324.16,1169.94,0.999919
"y_rep[65,3]",0.492875,0.00550348,0.49998,0.0,0.0,0.0,1.0,8266.04,8266.04,1161.78,0.999983
"y_rep[65,4]",0.646125,0.00526605,0.478201,0.0,0.0,1.0,1.0,8248.58,8248.58,1159.32,1.0001
"y_rep[65,5]",0.1975,,0.398138,0.0,0.0,0.0,1.0,8253.4,8253.4,1160.0,0.999949
"y_rep[65,6]",0.494875,0.00554961,0.500005,0.0,0.0,0.0,1.0,8135.37,8135.37,1143.41,0.999882
"y_rep[65,7]",0.48925,,0.499916,0.0,0.0,0.0,1.0,8251.26,8251.26,1159.7,1.00073
"y_rep[66,1]",0.497125,0.00568307,0.500023,0.0,0.0,0.0,1.0,7759.39,7759.39,1090.57,1.0001
"y_rep[66,2]",0.501625,,0.500029,0.0,0.0,1.0,1.0,8029.41,8029.41,1128.52,1.00058
"y_rep[66,3]",0.502875,0.00562922,0.500023,0.0,0.0,1.0,1.0,7912.04,7912.04,1112.02,0.999716
"y_rep[66,4]",0.64775,0.00531422,0.477701,0.0,0.0,1.0,1.0,8205.37,8205.37,1153.25,0.999619
"y_rep[66,5]",0.193625,0.00434274,0.395163,0.0,0.0,0.0,1.0,8347.52,8347.52,1173.23,1.00032
"y_rep[66,6]",0.499125,0.00554534,0.50003,0.0,0.0,0.0,1.0,8145.37,8145.37,1144.82,0.999714
"y_rep[66,7]",0.500125,,0.500031,0.0,0.0,1.0,1.0,7821.86,7821.86,1099.35,0.999914
"y_rep[67,1]",0.504375,0.00564514,0.500012,0.0,0.0,1.0,1.0,7850.46,7850.46,1103.37,0.999924
"y_rep[67,2]",0.49375,,0.499992,0.0,0.0,0.0,1.0,8111.24,8111.24,1140.02,1.00059
"y_rep[67,3]",0.506125,0.00559373,0.499994,0.0,0.0,1.0,1.0,8005.13,8005.13,1125.11,0.9998
"y_rep[67,4]",0.643625,,0.478958,0.0,0.0,1.0,1.0,8035.79,8035.79,1129.41,1.00033
"y_rep[67,5]",0.202875,0.00461023,0.402165,0.0,0.0,0.0,1.0,7624.28,7624.28,1071.58,0.999948
"y_rep[67,6]",0.493125,0.00566294,0.499984,0.0,0.0,0.0,1.0,7795.71,7795.71,1095.67,0.999675
"y_rep[67,7]",0.499625,,0.500031,0.0,0.0,0.0,1.0,8013.97,8013.97,1126.35,0.99983
"y_rep[68,1]",0.508125,,0.499965,0.0,0.0,1.0,1.0,8219.81,8219.81,1155.28,1.00009
"y_rep[68,2]",0.501625,0.00534221,0.500029,0.0,0.0,1.0,1.0,8773.4,8773.4,1233.09,0.999768
"y_rep[68,3]",0.50225,0.00550057,0.500026,0.0,0.0,1.0,1.0,8306.09,8306.09,1167.41,0.999857
"y_rep[68,4]",0.644875,0.00520921,0.478581,0.0,0.0,1.0,1.0,8477.91,8477.91,1191.55,0.999882
"y_rep[68,5]",0.19575,0.00439853,0.396802,0.0,0.0,0.0,1.0,8151.25,8151.25,1145.64,1.00027
"y_rep[68,6]",0.492875,0.00540799,0.49998,0.0,0.0,0.0,1.0,8557.59,8557.59,1202.75,0.999943
"y_rep[68,7]",0.50275,0.00556985,0.500024,0.0,0.0,1.0,1.0,8082.71,8082.71,1136.01,0.999799
"y_rep[69,1]",0.509,0.00561244,0.49995,0.0,0.0,1.0,1.0,7965.86,7965.86,1119.59,0.999922
"y_rep[69,2]",0.495625,0.00579151,0.500012,0.0,0.0,0.0,1.0,7501.42,7501.42,1054.31,0.999581
"y_rep[69,3]",0.505375,0.00551653,0.500002,0.0,0.0,1.0,1.0,8234.95,8234.95,1157.41,0.999925
"y_rep[69,4]",0.657875,0.00526754,0.474451,0.0,0.0,1.0,1.0,8132.16,8132.16,1142.96,0.9999
"y_rep[69,5]",0.197375,,0.398043,0.0,0.0,0.0,1.0,8205.11,8205.11,1153.21,0.999627
"y_rep[69,6]",0.5035,0.0057999,0.500019,0.0,0.0,1.0,1.0,7483.63,7483.63,1051.81,1.00013
"y_rep[69,7]",0.488375,0.00572528,0.499896,0.0,0.0,0.0,1.0,7666.46,7666.46,1077.51,0.999683
"y_rep[70,1]",0.500125,0.00569416,0.500031,0.0,0.0,1.0,1.0,7748.72,7748.72,1089.07,0.999921
"y_rep[70,2]",0.493,0.0056861,0.499982,0.0,0.0,0.0,1.0,7760.93,7760.93,1090.78,1.00012
"y_rep[70,3]",0.493125,0.00552788,0.499984,0.0,0.0,0.0,1.0,8188.62,8188.62,1150.9,1.00012
"y_rep[70,4]",0.646,,0.478239,0.0,0.0,1.0,1.0,8139.32,8139.32,1143.97,1.00015
"y_rep[70,5]",0.200375,0.00455818,0.400306,0.0,0.0,0.0,1.0,7726.08,7726.08,1085.89,0.999689
"y_rep[70,6]",0.49325,0.00545478,0.499986,0.0,0.0,0.0,1.0,8411.7,8411.7,1182.25,1.00041
"y_rep[70,7]",0.494875,0.00555272,0.500005,0.0,0.0,0.0,1.0,8118.01,8118.01,1140.97,1.00025
"y_rep[71,1]",0.493875,0.00548845,0.499994,0.0,0.0,0.0,1.0,8312.05,8312.05,1168.24,0.99967
"y_rep[71,2]",0.50325,0.005493,0.500021,0.0,0.0,1.0,1.0,8316.43,8316.43,1168.86,0.999608
"y_rep[71,3]",0.496625,0.00551005,0.50002,0.0,0.0,0.0,1.0,8245.54,8245.54,1158.89,1.00002
"y_rep[71,4]",0.64625,,0.478163,0.0,0.0,1.0,1.0,8088.52,8088.52,1136.83,0.999937
"y_rep[71,5]",0.20325,0.00446649,0.402442,0.0,0.0,0.0,1.0,8166.49,8166.49,1147.78,1.00058
"y_rep[71,6]",0.497,0.00544029,0.500022,0.0,0.0,0.0,1.0,8451.14,8451.14,1187.79,0.999769
"y_rep[71,7]",0.498125,0.00558796,0.500028,0.0,0.0,0.0,1.0,8043.2,8043.2,1130.46,0.999964
"y_rep[72,1]",0.491375,0.00548341,0.499957,0.0,0.0,0.0,1.0,8338.02,8338.02,1171.89,0.999638
"y_rep[72,2]",0.499875,0.00554812,0.500031,0.0,0.0,0.0,1.0,8127.89,8127.89,1142.36,0.999814
"y_rep[72,3]",0.4935,0.0055912,0.499989,0.0,0.0,0.0,1.0,8050.1,8050.1,1131.43,1.00043
"y_rep[72,4]",0.648,0.00525787,0.477624,0.0,0.0,1.0,1.0,8286.21,8286.21,1164.61,1.0002
"y_rep[72,5]",0.200125,0.00439898,0.400119,0.0,0.0,0.0,1.0,8281.95,8281.95,1164.01,1.0005
"y_rep[72,6]",0.4975,0.00558126,0.500025,0.0,0.0,0.0,1.0,8048.49,8048.49,1131.2,1.00064
"y_rep[72,7]",0.500875,0.00548553,0.50003,0.0,0.0,1.0,1.0,8316.76,8316.76,1168.9,0.999978
"y_rep[73,1]",0.495875,0.00558473,0.500014,0.0,0.0,0.0,1.0,8027.66,8027.66,1128.27,0.999941
"y_rep[73,2]",0.50575,0.00556538,0.499998,0.0,0.0,1.0,1.0,8101.92,8101.92,1138.71,1.00053
"y_rep[73,3]",0.489125,0.00558983,0.499913,0.0,0.0,0.0,1.0,8003.16,8003.16,1124.83,1.00018
"y_rep[73,4]",0.63475,0.00527748,0.48153,0.0,0.0,1.0,1.0,8332.08,8332.08,1171.06,0.999786
"y_rep[73,5]",0.19775,,0.398327,0.0,0.0,0.0,1.0,,,,
"y_rep[73,6]",0.502625,0.00554132,0.500024,0.0,0.0,1.0,1.0,8139.48,8139.48,1143.99,1.00023
"y_rep[73,7]",0.502625,0.00574275,0.500024,0.0,0.0,1.0,1.0,7650.4,7650.4,1075.25,1.00032
"y_rep[74,1]",0.50275,0.00555305,0.500024,0.0,0.0,1.0,1.0,8193.6,8193.6,1151.59,1.00038
"y_rep[74,2]",0.497375,0.00568946,0.500024,0.0,0.0,0.0,1.0,7756.2,7756.2,1090.12,0.999871
"y_rep[74,3]",0.497,0.0055948,0.500022,0.0,0.0,0.0,1.0,7995.69,7995.69,1123.78,0.999683
"y_rep[74,4]",0.641125,0.00527092,0.4797,0.0,0.0,1.0,1.0,8285.22,8285.22,1164.47,0.999701
"y_rep[74,5]",0.201125,0.00446041,0.400866,0.0,0.0,0.0,1.0,8088.66,8088.66,1136.85,1.00023
"y_rep[74,6]",0.49225,0.00556763,0.499971,0.0,0.0,0.0,1.0,8067.46,8067.46,1133.87,0.999761
"y_rep[74,7]",0.501375,0.00552404,0.500029,0.0,0.0,1.0,1.0,8202.04,8202.04,1152.78,1.00026
"y_rep[75,1]",0.507,0.0054719,0.499982,0.0,0.0,1.0,1.0,8364.2,8364.2,1175.57,1.00011
"y_rep[75,2]",0.49325,0.00556859,0.499986,0.0,0.0,0.0,1.0,8066.5,8066.5,1133.73,0.999744
"y_rep[75,3]",0.50225,0.00565108,0.500026,0.0,0.0,1.0,1.0,7858.09,7858.09,1104.44,0.999865
"y_rep[75,4]",0.651125,0.00536844,0.476644,0.0,0.0,1.0,1.0,7899.53,7899.53,1110.26,0.999999
"y_rep[75,5]",0.202625,0.0044443,0.40198,0.0,0.0,0.0,1.0,8193.25,8193.25,1151.55,1.00075
"y_rep[75,6]",0.504875,0.00542508,0.500007,0.0,0.0,1.0,1.0,8564.46,8564.46,1203.72,0.999964
"y_rep[75,7]",0.494375,0.00578698,0.5,0.0,0.0,0.0,1.0,7538.48,7538.48,1059.52,0.999829
"y_rep[76,1]",0.5115,0.00548471,0.499899,0.0,0.0,1.0,1.0,8317.19,8317.19,1168.97,0.999784
"y_rep[76,2]",0.498375,0.00547709,0.500029,0.0,0.0,0.0,1.0,8351.05,8351.05,1173.73,1.00043
"y_rep[76,3]",0.488625,,0.499902,0.0,0.0,0.0,1.0,8127.81,8127.81,1142.35,1.00036
"y_rep[76,4]",0.651375,0.00554561,0.476565,0.0,0.0,1.0,1.0,7428.38,7428.38,1044.05,0.999897
"y_rep[76,5]",0.198625,,0.39899,0.0,0.0,0.0,1.0,8163.31,8163.31,1147.34,0.999755
"y_rep[76,6]",0.4985,0.00548027,0.500029,0.0,0.0,0.0,1.0,8331.25,8331.25,1170.94,0.999998
"y_rep[76,7]",0.494625,0.00562794,0.500002,0.0,0.0,0.0,1.0,7933.82,7933.82,1115.08,1.0003
"y_rep[77,1]",0.49825,0.00545621,0.500028,0.0,0.0,0.0,1.0,8404.88,8404.88,1181.29,1.00018
"y_rep[77,2]",0.501,,0.50003,0.0,0.0,1.0,1.0,8215.23,8215.23,1154.64,1.00012
"y_rep[77,3]",0.49975,0.00556924,0.500031,0.0,0.0,0.0,1.0,8068.69,8068.69,1134.04,1.00054
"y_rep[77,4]",0.65325,0.00522245,0.475965,0.0,0.0,1.0,1.0,8311.66,8311.66,1168.19,1.00074
"y_rep[77,5]",0.20225,,0.401703,0.0,0.0,0.0,1.0,8161.91,8161.91,1147.14,1.00063
"y_rep[77,6]",0.5005,0.00543297,0.500031,0.0,0.0,1.0,1.0,8474.15,8474.15,1191.03,1.00052
"y_rep[77,7]",0.499625,,0.500031,0.0,0.0,0.0,1.0,8043.7,8043.7,1130.53,1.0004
"y_rep[78,1]",0.494,,0.499995,0.0,0.0,0.0,1.0,8440.5,8440.5,1186.3,0.99972
"y_rep[78,2]",0.49975,0.00559503,0.500031,0.0,0.0,0.0,1.0,7997.13,7997.13,1123.98,1.00022
"y_rep[78,3]",0.496,,0.500015,0.0,0.0,0.0,1.0,8138.2,8138.2,1143.81,1.00022
"y_rep[78,4]",0.649125,0.00540407,0.477274,0.0,0.0,1.0,1.0,7805.07,7805.07,1096.99,1.00024
"y_rep[78,5]",0.2025,0.0045186,0.401888,0.0,0.0,0.0,1.0,7925.63,7925.63,1113.93,0.999794
"y_rep[78,6]",0.49775,,0.500026,0.0,0.0,0.0,1.0,8101.37,8101.37,1138.63,1.00066
"y_rep[78,7]",0.50475,0.00576173,0.500009,0.0,0.0,1.0,1.0,7625.68,7625.68,1071.78,1.00101
"y_rep[79,1]",0.493625,0.00545627,0.499991,0.0,0.0,0.0,1.0,8439.88,8439.88,1186.21,0.999824
"y_rep[79,2]",0.50775,0.00554002,0.499971,0.0,0.0,1.0,1.0,8209.22,8209.22,1153.79,0.999708
"y_rep[79,3]",0.50075,0.00559773,0.500031,0.0,0.0,1.0,1.0,8017.27,8017.27,1126.81,0.99998
"y_rep[79,4]",0.65075,,0.476763,0.0,0.0,1.0,1.0,7877.09,7877.09,1107.11,0.99972
"y_rep[79,5]",0.194375,0.00434277,0.395744,0.0,0.0,0.0,1.0,8313.1,8313.1,1168.39,1.00012
